"","is_claimed","review_count","rating","restaurant_category","pickup","delivery","reservation","price","State","messaging","Open_Breakfast","Open_Lunch","Open_Dinner","Open_Late"
"1409",TRUE,119,"high","latin",0,0,0,"Low","NV",1,0,1,1,0
"1410",TRUE,147,"high","desserts",0,0,0,"Medium","NV",0,1,1,1,0
"1411",TRUE,342,"high","asian",1,1,0,"Medium","NV",1,1,1,1,0
"1412",FALSE,232,"low","european",1,1,0,"Medium","NV",0,0,0,1,0
"1413",TRUE,103,"low","asian",1,1,0,"NA","NV",0,1,1,1,0
"1414",TRUE,32,"high","latin",0,0,0,"Medium","NV",1,0,1,1,0
"1415",TRUE,146,"low","american",1,1,0,"Medium","NV",1,1,1,1,0
"1416",TRUE,53,"low","american",1,1,0,"Medium","NV",1,1,1,1,0
"1417",TRUE,1,"high","american",1,1,0,"NA","NV",0,1,0,1,1
"1418",TRUE,20,"high","american",0,0,0,"NA","NV",0,1,0,1,1
"1419",TRUE,67,"high","american",1,1,0,"NA","NV",0,1,0,1,1
"1420",TRUE,97,"low","american",0,0,0,"Medium","NV",0,1,0,1,1
"1421",FALSE,172,"low","american",0,0,0,"NA","NV",0,1,1,1,1
"1422",TRUE,29,"low","american",0,1,0,"NA","NV",0,1,1,1,1
"1423",FALSE,10,"high","american",0,1,0,"NA","NV",0,0,0,0,0
"1424",TRUE,190,"high","latin",0,1,0,"Low","NV",1,1,0,1,1
"1425",TRUE,53,"low","american",0,1,0,"Low","NV",1,1,0,1,1
"1426",TRUE,78,"low","american",0,1,0,"Medium","NV",1,1,0,1,1
"1427",TRUE,500,"low","american",0,1,0,"Medium","NV",0,1,0,1,1
"1428",TRUE,210,"low","asian",1,1,0,"Low","NV",0,0,1,1,0
"1429",TRUE,230,"high","asian",0,1,0,"Medium","NV",0,0,1,1,1
"1430",FALSE,102,"low","latin",0,1,0,"Low","NV",0,1,0,1,1
"1431",TRUE,158,"low","american",0,1,0,"Low","NV",0,1,1,1,1
"1432",TRUE,31,"low","american",1,1,0,"NA","NV",0,1,0,1,1
"1433",TRUE,133,"low","american",1,1,0,"Low","NV",0,0,1,1,1
"1434",TRUE,132,"high","european",0,0,0,"Medium","NV",1,0,1,1,0
"1435",TRUE,359,"high","latin",1,1,0,"Medium","NV",0,0,1,1,0
"1436",TRUE,502,"high","european",1,1,0,"Medium","NV",0,0,0,1,0
"1437",TRUE,162,"high","european",1,1,0,"NA","NV",0,0,1,1,0
"1438",TRUE,89,"high","european",1,1,0,"Medium","NV",1,0,1,1,0
"1439",TRUE,222,"high","latin",1,1,0,"Medium","NV",1,1,1,1,0
"1440",TRUE,268,"high","latin",0,0,0,"Medium","NV",0,0,0,1,0
"1441",TRUE,660,"high","asian",0,1,0,"Medium","NV",0,1,1,0,0
"1442",TRUE,378,"high","asian",1,1,0,"Medium","NV",0,0,1,1,1
"1443",TRUE,203,"low","american",0,1,0,"Medium","NV",0,1,0,1,1
"1444",TRUE,52,"high","american",1,1,0,"Low","NV",0,1,1,1,0
"1445",TRUE,295,"low","asian",1,1,0,"Medium","NV",0,0,1,1,0
"1446",TRUE,84,"low","american",0,0,0,"NA","NV",0,1,0,1,1
"1447",TRUE,179,"low","american",1,1,0,"Medium","NV",0,1,1,1,0
"1448",TRUE,10,"high","american",1,1,0,"NA","NV",0,1,1,1,0
"1449",TRUE,83,"low","latin",0,1,0,"Low","NV",0,1,0,1,1
"1450",TRUE,46,"low","american",1,1,0,"NA","NV",1,0,1,1,0
"1451",FALSE,102,"low","latin",1,1,0,"NA","NV",0,1,1,1,1
"1452",FALSE,28,"low","american",0,0,0,"Low","NV",0,1,0,1,1
"1453",TRUE,118,"low","american",1,1,0,"Low","NV",0,1,1,1,1
"1454",TRUE,64,"low","american",0,0,0,"Low","NV",0,1,1,1,0
"1455",TRUE,106,"low","american",0,1,0,"Low","NV",0,1,0,1,1
"1456",TRUE,74,"low","american",1,1,0,"Low","NV",0,1,0,1,1
"1457",TRUE,183,"high","asian",1,1,0,"Medium","NV",0,0,1,1,0
"1458",TRUE,72,"high","asian",0,0,0,"Low","NV",1,0,1,1,0
"1459",TRUE,94,"high","asian",1,1,0,"NA","NV",0,0,1,1,0
"1460",TRUE,182,"low","european",1,1,0,"Medium","NV",0,0,0,1,1
"1461",TRUE,14,"low","american",1,1,0,"Low","NV",0,1,1,1,1
"1462",TRUE,56,"high","asian",1,1,0,"Medium","NV",1,0,0,0,0
"1463",FALSE,1,"high","latin",0,0,0,"NA","NV",0,0,0,0,0
"1464",TRUE,3,"high","american",1,0,0,"NA","NV",0,0,1,0,0
"1465",TRUE,104,"low","american",0,1,0,"Low","NV",0,1,0,1,1
"1466",TRUE,2,"high","american",0,0,0,"NA","NV",1,0,0,0,0
"1467",TRUE,30,"low","american",1,1,0,"Low","NV",0,1,1,1,1
"1468",TRUE,86,"low","other",0,1,0,"Medium","NV",0,1,0,1,1
"1469",TRUE,707,"high","asian",1,1,1,"Medium","NV",0,0,1,1,1
"1470",TRUE,601,"low","other",0,0,0,"Medium","NV",0,1,1,1,0
"1471",TRUE,399,"high","american",0,1,0,"Medium","NV",0,0,0,1,1
"1472",TRUE,233,"high","american",0,1,0,"Very High","NV",0,0,0,1,0
"1473",TRUE,996,"low","american",0,1,0,"Low","NV",0,0,0,1,1
"1474",TRUE,352,"low","other",0,1,0,"Medium","NV",0,0,0,1,1
"1475",TRUE,676,"low","breakfast",0,1,0,"Medium","NV",0,1,0,1,1
"1476",TRUE,294,"high","american",0,1,0,"High","NV",0,0,0,1,1
"1477",FALSE,34,"high","american",0,0,0,"Low","NV",0,0,1,0,0
"1478",TRUE,309,"low","latin",0,1,0,"Medium","NV",0,0,1,1,1
"1479",TRUE,262,"low","european",0,1,0,"Medium","NV",0,0,0,1,1
"1480",FALSE,220,"low","american",0,1,0,"Medium","NV",0,1,1,1,1
"1481",TRUE,4,"high","latin",0,0,0,"NA","NV",1,0,0,0,0
"1482",TRUE,337,"high","american",0,0,0,"NA","NV",1,0,1,1,1
"1483",TRUE,615,"high","european",1,1,0,"Medium","NV",0,0,1,1,0
"1484",TRUE,124,"high","asian",0,1,1,"NA","NV",1,0,0,1,1
"1485",TRUE,178,"low","asian",1,1,0,"Medium","NV",0,0,1,1,1
"1486",TRUE,262,"high","european",1,1,0,"Medium","NV",1,1,1,1,1
"1487",FALSE,11,"high","american",1,1,0,"NA","NV",0,0,0,1,0
"1488",TRUE,254,"low","american",1,1,0,"Low","NV",0,1,1,1,0
"1489",TRUE,92,"low","latin",1,1,0,"Low","NV",0,1,0,1,1
"1490",TRUE,266,"low","american",1,1,0,"Medium","NV",0,1,0,1,1
"1491",TRUE,178,"low","american",0,1,0,"Low","NV",0,1,0,0,0
"1492",FALSE,26,"high","asian",1,1,0,"NA","NV",0,1,1,1,0
"1493",TRUE,157,"high","american",1,1,0,"Medium","NV",0,0,0,1,1
"1494",TRUE,1020,"high","asian",0,1,0,"High","NV",0,0,0,1,1
"1495",FALSE,58,"high","latin",1,1,0,"Low","NV",0,1,1,1,1
"1496",TRUE,120,"high","american",1,1,0,"Low","NV",0,0,1,1,1
"1497",TRUE,25,"high","desserts",1,1,0,"Low","NV",1,1,1,1,0
"1498",TRUE,168,"low","american",1,1,0,"Low","NV",0,0,1,1,1
"1499",TRUE,140,"low","european",1,1,0,"Medium","NV",1,0,1,1,1
"1500",TRUE,128,"low","latin",0,1,0,"Low","NV",0,1,0,1,1
"1501",TRUE,24,"low","american",1,1,0,"Low","NV",1,1,1,1,0
"1502",TRUE,90,"low","american",0,0,0,"Low","NV",0,0,1,1,0
"1503",TRUE,25,"low","american",1,1,0,"NA","NV",0,1,0,1,1
"1504",FALSE,10,"low","latin",1,1,0,"NA","NV",0,1,0,1,1
"1505",TRUE,195,"high","european",1,1,0,"Medium","NV",1,0,0,1,1
"1506",TRUE,1217,"high","asian",1,1,0,"Medium","NV",0,0,1,1,1
"1507",TRUE,2038,"high","american",1,1,0,"Medium","NV",1,0,1,1,1
"1508",TRUE,125,"high","hawaiian",1,1,0,"Medium","NV",0,0,1,1,0
"1509",TRUE,38,"high","american",1,1,0,"Low","NV",0,0,1,1,0
"1510",TRUE,19,"high","american",1,0,0,"NA","NV",1,0,1,1,0
"1511",TRUE,49,"low","asian",1,1,0,"Low","NV",0,1,1,1,0
"1512",TRUE,164,"low","asian",1,1,0,"Low","NV",0,0,1,1,1
"1513",TRUE,44,"high","asian",0,1,0,"Low","NV",0,1,1,1,0
"1514",TRUE,90,"low","american",0,1,0,"Medium","NV",0,1,0,1,1
"1515",TRUE,124,"low","latin",0,1,0,"Low","NV",0,1,1,1,1
"1516",TRUE,121,"low","asian",0,0,0,"Medium","NV",0,1,1,1,0
"1517",TRUE,107,"low","latin",0,1,0,"Low","NV",0,1,0,1,1
"1518",TRUE,4,"high","european",1,1,0,"NA","NV",0,1,1,1,0
"1519",TRUE,471,"high","european",1,1,0,"Medium","NV",0,1,0,1,1
"1520",TRUE,25,"low","american",1,1,0,"Medium","NV",0,1,1,1,0
"1521",TRUE,202,"low","american",1,1,0,"Low","NV",0,0,1,1,1
"1522",TRUE,1,"low","american",1,1,0,"NA","NV",0,0,1,1,1
"1523",FALSE,25,"low","latin",1,1,0,"Low","NV",0,1,0,1,1
"1524",TRUE,36,"high","desserts",1,1,0,"NA","NV",1,1,1,1,0
"1525",TRUE,2880,"high","american",1,1,0,"Medium","NV",0,1,1,1,0
"1526",TRUE,1031,"high","latin",1,1,0,"Medium","NV",0,0,0,1,1
"1527",TRUE,76,"high","asian",1,1,1,"Medium","NV",0,1,1,1,0
"1528",TRUE,56,"low","breakfast",1,1,0,"NA","NV",1,1,1,0,0
"1529",TRUE,178,"low","asian",1,1,0,"Medium","NV",0,1,0,1,1
"1530",TRUE,306,"high","asian",1,1,0,"Medium","NV",0,0,1,1,1
"1531",TRUE,189,"low","asian",1,1,0,"Low","NV",0,0,0,0,0
"1532",TRUE,181,"low","american",1,1,0,"Very High","NV",0,1,0,1,1
"1533",TRUE,358,"high","desserts",1,1,0,"Low","NV",0,0,1,1,1
"1534",TRUE,71,"low","latin",0,1,0,"Low","NV",0,1,0,0,0
"1535",TRUE,44,"low","european",1,1,0,"NA","NV",0,1,1,1,1
"1536",TRUE,97,"low","american",1,1,0,"Low","NV",1,1,1,1,1
"1537",FALSE,179,"low","latin",0,1,0,"Low","NV",0,1,0,1,1
"1538",FALSE,152,"low","latin",1,1,0,"Low","NV",0,0,0,0,0
"1539",TRUE,213,"low","american",0,1,0,"Low","NV",0,1,0,1,1
"1540",TRUE,45,"low","american",1,1,0,"Low","NV",0,0,1,1,1
"1541",TRUE,101,"low","latin",1,1,0,"Low","NV",0,1,0,1,1
"1542",TRUE,73,"low","american",1,1,0,"Low","NV",0,1,1,1,1
"1543",TRUE,43,"low","latin",0,1,0,"NA","NV",0,1,1,1,1
"1544",TRUE,89,"low","american",1,1,0,"Low","NV",0,1,0,1,1
"1545",TRUE,343,"low","american",1,1,0,"Low","NV",0,1,1,1,0
"1546",TRUE,2,"high","american",0,0,0,"NA","NV",0,1,0,1,1
"1547",TRUE,48,"low","american",0,1,0,"NA","NV",1,1,0,1,1
"1548",FALSE,201,"low","latin",0,1,0,"Low","NV",0,1,0,1,1
"1549",TRUE,42,"low","american",0,0,0,"NA","NV",1,1,0,1,1
"1550",TRUE,1091,"high","european",1,1,0,"Medium","NV",0,0,1,1,0
"1551",TRUE,943,"high","european",1,1,0,"Medium","NV",0,0,0,1,0
"1552",TRUE,2047,"high","american",1,1,0,"Medium","NV",0,1,1,0,0
"1553",TRUE,135,"high","european",0,1,0,"Medium","NV",0,0,1,1,0
"1554",TRUE,122,"high","european",0,0,0,"Medium","NV",0,1,1,0,0
"1555",TRUE,97,"high","asian",1,1,0,"Medium","NV",1,0,1,1,0
"1556",TRUE,42,"low","american",0,0,0,"NA","NV",0,0,1,1,0
"1557",TRUE,9,"high","american",0,0,0,"NA","NV",1,1,0,1,1
"1558",FALSE,73,"low","latin",1,1,0,"Medium","NV",0,1,1,1,1
"1559",TRUE,208,"high","american",0,0,0,"Medium","NV",0,1,0,1,1
"1560",TRUE,186,"low","american",0,1,0,"Low","NV",0,1,0,1,1
"1561",FALSE,18,"high","latin",0,0,0,"Low","NV",0,1,1,0,0
"1562",TRUE,78,"low","latin",0,1,0,"Low","NV",0,1,1,1,1
"1563",TRUE,159,"high","american",1,1,0,"Medium","NV",0,0,1,1,0
"1564",TRUE,29,"low","breakfast",0,0,0,"Medium","NV",0,1,1,0,0
"1565",TRUE,247,"low","american",0,0,0,"Medium","NV",0,0,0,0,0
"1566",TRUE,433,"high","american",0,1,0,"High","NV",0,0,0,1,1
"1567",TRUE,168,"low","european",0,1,0,"Medium","NV",0,0,0,1,1
"1568",TRUE,224,"low","american",0,1,0,"Medium","NV",0,0,1,1,1
"1569",TRUE,156,"low","european",0,0,0,"Medium","NV",0,0,0,1,1
