"","Restaurant.Category.1","id","is_claimed","is_closed","review_count","rating","Pickup.Available","Delivery.Available","Reservation.Available","Price.Level","number.of.photos","City","State","Opening.Time","Closing.Time","Has.Messaging","reduced.category","Open_Breakfast","Open_Lunch","Open_Dinner","Open_Late"
"439","italian","X3Ph3dagbWXIOBvtREBIuA","True","False",36,3.5,0,1,0,"Medium",3,"Frisco","TX",1000,2100,1,"European",TRUE,TRUE,TRUE,FALSE
"440","italian","7EFw8CZZ1uha_P5jBTrftw","True","False",43,4.5,0,0,0,"",3,"Frisco","TX",NA,NA,0,"European",NA,NA,NA,NA
"441","italian","V2kn1tg_tDrU2uQ4g5XBog","True","False",49,3.5,1,1,0,"Medium",3,"TX","TX",1100,2200,1,"European",FALSE,TRUE,TRUE,FALSE
"442","italian","jv9tCB0-XP3E1ToE_kESSg","True","False",26,3.5,0,0,0,"",3,"Plano","TX",1100,2100,0,"European",FALSE,TRUE,TRUE,FALSE
"443","italian","Wj71IYNYXPTeXiifvpJxhw","True","False",982,4,0,1,0,"Medium",3,"Plano","TX",1100,2200,0,"European",FALSE,TRUE,TRUE,FALSE
"444","italian","xXvMyE9iwHZwtApULpZsWw","False","False",118,3.5,0,0,0,"",3,"Frisco","TX",1600,2200,0,"European",FALSE,FALSE,TRUE,FALSE
"445","italian","KFdJyuoszE7NEEBxQS5KFA","True","False",115,4.5,1,1,0,"Medium",3,"Frisco","TX",1100,2100,0,"European",FALSE,TRUE,TRUE,FALSE
"446","italian","8v8xl7zv2_784ZpVjyExfg","True","False",120,3.5,1,1,0,"Medium",3,"Plano","TX",1000,2200,1,"European",TRUE,TRUE,TRUE,FALSE
"447","italian","MTm90fxhZmoWiIpHYhIinw","True","False",20,3,1,1,0,"",3,"Frisco","TX",1100,2100,0,"European",FALSE,TRUE,TRUE,FALSE
"448","italian","uiZn7YAIzeKmAAxMZlUtnw","True","False",8,4.5,0,0,0,"",3,"Plano","TX",1600,2100,1,"European",FALSE,FALSE,TRUE,FALSE
"449","italian","1fo-TvPTzcFeWLGXB3fzTQ","True","False",378,4,0,1,0,"Medium",3,"Frisco","TX",1100,2200,0,"European",FALSE,TRUE,TRUE,FALSE
"450","japanese","71tAn1cSyEieiYKgs_oJYw","True","False",30,3.5,0,0,0,"",3,"Plano","TX",1100,2130,0,"East Asian",FALSE,TRUE,TRUE,FALSE
"451","japanese","SiPbYLdiqoW9Xfcolj2t6A","True","False",308,4.5,0,1,0,"Medium",3,"Plano","TX",1130,1400,0,"East Asian",FALSE,TRUE,FALSE,FALSE
"452","japanese","fMzms4DlNscaHjjtC_uFsQ","True","False",438,3,1,1,0,"Medium",3,"Plano","TX",1100,2200,0,"East Asian",FALSE,TRUE,TRUE,FALSE
"453","japanese","g_XBHNmwfPUOI4qE_bBgPQ","True","False",83,3,1,1,0,"",3,"Aubrey","TX",1100,1430,1,"East Asian",FALSE,TRUE,FALSE,FALSE
"454","japanese","K7cmD8XdKgMZO0KDfsw8VA","True","False",148,4.5,1,1,0,"Medium",3,"Frisco","TX",1400,2130,0,"East Asian",FALSE,FALSE,TRUE,FALSE
"455","japanese","zBFjxv7dGdB5qnI1OB6a8g","True","False",53,4.5,0,0,0,"",3,"The Colony","TX",1700,2200,0,"East Asian",FALSE,FALSE,TRUE,FALSE
"456","japanese","mGdzFQD2qM_GiwQNoNTJaQ","True","False",211,4.5,0,1,0,"Medium",3,"Frisco","TX",1100,1430,0,"East Asian",FALSE,TRUE,FALSE,FALSE
"457","japanese","GYDttSQAaK62Lr5_70G3ng","True","False",66,4.5,1,0,0,"",3,"Frisco","TX",1130,2130,1,"East Asian",FALSE,TRUE,TRUE,FALSE
"458","japanese","WQbMbt_WwyUNxzg6QVzsEw","True","False",229,4.5,0,1,0,"Medium",3,"Frisco","TX",1100,1430,0,"East Asian",FALSE,TRUE,FALSE,FALSE
"459","japanese","BePzmytaaSUDQdFs8emMig","True","False",216,3.5,1,1,0,"Medium",3,"Frisco","TX",1100,1400,1,"East Asian",FALSE,TRUE,FALSE,FALSE
"460","japanese","jEApzbFwsHjqyIjrJFGYtQ","True","False",89,4.5,1,1,0,"Medium",3,"Frisco","TX",1100,2100,0,"East Asian",FALSE,TRUE,TRUE,FALSE
"461","japanese","YAcRarYclSMDvZFMhpHJ3A","True","False",296,4.5,1,1,0,"Medium",3,"Frisco","TX",1100,2030,0,"East Asian",FALSE,TRUE,TRUE,FALSE
"462","japanese","AaJYEkGaXwCpGXOD_4_O5w","True","False",586,4.5,0,1,0,"Medium",3,"Frisco","TX",1115,1430,0,"East Asian",FALSE,TRUE,FALSE,FALSE
"463","japanese","Z3LXiGk9ArgQSNUKsihuhw","True","False",258,4.5,1,1,0,"Medium",3,"Frisco","TX",1100,1430,0,"East Asian",FALSE,TRUE,FALSE,FALSE
"464","japanese","02W08EcIRmmfk_BSmfMxSA","True","False",233,4,1,1,0,"Low",3,"Plano","TX",1100,2100,0,"East Asian",FALSE,TRUE,TRUE,FALSE
"465","japanese","TTjP3BiTwjjUajqQZcU8KQ","True","False",199,4,1,1,0,"Medium",3,"Frisco","TX",1115,1430,0,"East Asian",FALSE,TRUE,FALSE,FALSE
"466","japanese","LI4Pno4pCXwqXHHhZoIw2Q","True","False",451,4,1,1,0,"Medium",3,"Plano","TX",1730,200,0,"East Asian",FALSE,FALSE,FALSE,FALSE
"467","japanese","dStZ6VQPoBI9203LqlMg4A","True","False",374,4,1,1,0,"Medium",3,"Frisco","TX",1130,2130,0,"East Asian",FALSE,TRUE,TRUE,FALSE
"468","japanese","XuLeRR_exu0uMvXh_ndZgQ","True","False",35,4,1,1,0,"",3,"Frisco","TX",NA,NA,0,"East Asian",NA,NA,NA,NA
"469","japanese","ZJQT8qHEMUEeVoR5sJ_xnw","True","False",31,3,0,1,0,"Low",3,"Frisco","TX",NA,NA,0,"East Asian",NA,NA,NA,NA
"470","japanese","H9FhKrox5np9_2n0OfZgyA","True","False",155,4,0,1,0,"High",3,"Plano","TX",1100,2100,0,"East Asian",FALSE,TRUE,TRUE,FALSE
"471","juicebars","HeSDtvFdccnj7Q-IR6KcsQ","True","False",32,3.5,1,1,0,"",3,"Frisco","TX",700,2100,0,"Snacks/Dessert",TRUE,TRUE,TRUE,FALSE
"472","juicebars","0qMbPbGoKnySSK9wjJ4tiA","True","False",62,3.5,0,1,0,"Low",3,"Plano","TX",700,2000,0,"Snacks/Dessert",TRUE,TRUE,TRUE,FALSE
"473","juicebars","hjKduY4M-1qwLxeYsjH_JA","True","False",47,4.5,1,1,0,"",3,"Frisco","TX",700,2000,1,"Snacks/Dessert",TRUE,TRUE,TRUE,FALSE
"474","juicebars","e1BEeNZcr0w1QJOUysT6zg","True","False",7,4,0,1,0,"",3,"Frisco","TX",1100,1900,1,"Snacks/Dessert",FALSE,TRUE,TRUE,FALSE
"475","juicebars","Q6Ubri6ALZiKajqKv8qKUA","True","False",12,4,1,1,0,"Medium",3,"Frisco","TX",700,2000,1,"Snacks/Dessert",TRUE,TRUE,TRUE,FALSE
"476","juicebars","xTgSlxrW71cNV9FMVL-CKA","True","False",140,4.5,1,1,0,"Low",3,"Frisco","TX",700,2100,0,"Snacks/Dessert",TRUE,TRUE,TRUE,FALSE
"477","juicebars","lFvJMCTC-bzdsc6U5Qc2Pw","True","False",34,3.5,1,1,0,"",3,"Mckinney","TX",700,2100,1,"Snacks/Dessert",TRUE,TRUE,TRUE,FALSE
"478","juicebars","KHAZfWpTLESjsSa4MhrnAA","True","False",36,3.5,1,1,0,"",3,"Frisco","TX",700,2100,0,"Snacks/Dessert",TRUE,TRUE,TRUE,FALSE
"479","korean","hyWh6hF047JlBYSQZtJ5pQ","True","False",25,3.5,0,1,0,"",3,"Plano","TX",700,1100,1,"East Asian",TRUE,FALSE,FALSE,FALSE
"480","korean","M_dvpbuYLadhaNITtl1BpA","True","False",28,3.5,1,1,0,"",3,"Frisco","TX",1100,2200,1,"East Asian",FALSE,TRUE,TRUE,FALSE
"481","korean","A6ATZ-qAPpK5ee0egKMAdQ","True","False",146,4.5,1,1,0,"Low",3,"The Colony","TX",1500,2100,0,"East Asian",FALSE,FALSE,TRUE,FALSE
"482","korean","3Rzq5eGRz2OZMHMD1ZJg1w","False","False",99,4.5,1,1,0,"",3,"Plano","TX",1100,2200,0,"East Asian",FALSE,TRUE,TRUE,FALSE
"483","korean","SZ-iltOHzVPXO32xCaHyyA","True","False",370,4,1,1,0,"Medium",3,"Frisco","TX",1100,2030,0,"East Asian",FALSE,TRUE,TRUE,FALSE
"484","laotian","Sz0vgWkH095oQ6Z95bKNWA","True","False",266,4,1,1,0,"Medium",3,"Frisco","TX",1100,2100,1,"South/Southeast Asian",FALSE,TRUE,TRUE,FALSE
"485","latin","NHNooFGocSwzh5zpI61kXA","True","False",531,4,0,0,0,"Medium",3,"Frisco","TX",1100,2100,0,"Latin American",FALSE,TRUE,TRUE,FALSE
"486","meats","VQcv58vja_I81PxIGsc3TA","True","False",19,4.5,0,1,0,"High",3,"Frisco","TX",930,1830,0,"Other",TRUE,TRUE,TRUE,FALSE
"487","mediterranean","RDx3dQfFGw9MGy_sJfmeTQ","True","False",65,4.5,1,1,0,"Medium",3,"Plano","TX",800,2200,1,"Middle Eastern/African",TRUE,TRUE,TRUE,FALSE
"488","mediterranean","P_JEgS5iMC8VqI9H58wIWg","True","False",27,4,1,1,0,"",3,"Frisco","TX",1100,2100,0,"Middle Eastern/African",FALSE,TRUE,TRUE,FALSE
"489","mediterranean","PlMinVhlJJdllFIIaJg_sg","True","False",211,4,0,0,0,"Medium",3,"Plano","TX",1045,2200,0,"Middle Eastern/African",FALSE,TRUE,TRUE,FALSE
"490","mediterranean","PxAKddRxxfWzXjCfp6Ayzw","True","False",24,5,1,1,0,"",3,"Frisco","TX",1100,2200,1,"Middle Eastern/African",FALSE,TRUE,TRUE,FALSE
"491","mediterranean","WCqWlOTMcbQTs45Uu7pT2Q","True","False",81,3,0,0,0,"Low",3,"Plano","TX",1000,2100,0,"Middle Eastern/African",TRUE,TRUE,TRUE,FALSE
"492","mediterranean","MvXyh0R1GI74GiDga517jA","True","False",190,4.5,1,1,0,"Low",3,"Prosper","TX",1100,2100,0,"Middle Eastern/African",FALSE,TRUE,TRUE,FALSE
"493","mediterranean","z6fMg9NIF57FDrNNrUmmaQ","True","False",5,4,1,1,0,"",3,"Frisco","TX",1100,2200,1,"Middle Eastern/African",FALSE,TRUE,TRUE,FALSE
"494","mediterranean","pgTcAZlMyY_JBkFn3kw0RQ","False","False",7,2.5,1,1,0,"",3,"Frisco","TX",NA,NA,0,"Middle Eastern/African",NA,NA,NA,NA
"495","mediterranean","aB5bP5VAL7wpd5YyYV-HxQ","True","False",201,3.5,1,1,0,"Medium",3,"Frisco","TX",1100,2100,1,"Middle Eastern/African",FALSE,TRUE,TRUE,FALSE
"496","mediterranean","owBzaC2SInwyRPO3b5OQMg","True","False",100,3,0,0,0,"",3,"Frisco","TX",1045,2200,0,"Middle Eastern/African",FALSE,TRUE,TRUE,FALSE
"497","mediterranean","MW4BQQ7FqSGmRXbflOf32A","True","False",126,4,1,1,0,"Medium",3,"Little Elm","TX",1100,2100,0,"Middle Eastern/African",FALSE,TRUE,TRUE,FALSE
"498","mediterranean","9pfwW8MvEWgFUjN2HQD7JQ","True","False",203,4,1,1,0,"Medium",3,"Plano","TX",1100,2100,0,"Middle Eastern/African",FALSE,TRUE,TRUE,FALSE
"499","mediterranean","es_tw1e8vz7vzhN9z6u1rQ","True","False",195,4,1,1,0,"Medium",3,"Plano","TX",1100,2100,1,"Middle Eastern/African",FALSE,TRUE,TRUE,FALSE
"500","mediterranean","2KTXmV6c9LnE7yiHn6_mPw","True","False",107,4,1,1,0,"Medium",3,"Frisco","TX",1100,2100,1,"Middle Eastern/African",FALSE,TRUE,TRUE,FALSE
"501","mediterranean","wbHiIFjcluXon_u8drYJhA","True","False",61,4.5,1,1,0,"",3,"McKinney","TX",1100,2100,1,"Middle Eastern/African",FALSE,TRUE,TRUE,FALSE
"502","mediterranean","TsAkeXoWijRbZlE6tebcIg","True","False",72,3,1,1,0,"Medium",3,"Frisco","TX",1100,2100,1,"Middle Eastern/African",FALSE,TRUE,TRUE,FALSE
"503","mediterranean","yPe4i13GlCNwIRTtpu26HQ","True","False",29,3.5,1,1,0,"",3,"Frisco","TX",600,2000,1,"Middle Eastern/African",TRUE,TRUE,TRUE,FALSE
"504","mexican","omjn6i_DGuwQeY53aQYmdA","True","False",91,1.5,1,1,0,"Low",3,"Frisco","TX",1045,2200,0,"Latin American",FALSE,TRUE,TRUE,FALSE
"505","mexican","uLUg8RY3sg6jGWaTWvSABw","True","False",221,4,1,1,0,"Low",3,"Frisco","TX",1100,2100,0,"Latin American",FALSE,TRUE,TRUE,FALSE
"506","mexican","QDkEt8Awu0oU9I6u61ef8g","True","False",108,3.5,0,1,0,"",3,"Frisco","TX",630,2200,0,"Latin American",TRUE,TRUE,TRUE,FALSE
"507","mexican","5tr1jqMorEOp_lUPbaQVCw","True","False",30,2.5,0,1,0,"Low",3,"Frisco","TX",800,2200,0,"Latin American",TRUE,TRUE,TRUE,FALSE
"508","mexican","uhOSmiTRR2r40pU5KV-X_A","True","False",42,3,0,1,0,"Low",3,"Frisco","TX",800,0,1,"Latin American",TRUE,FALSE,FALSE,FALSE
"509","mexican","_dEy7wHFK5472D9VFYJ92Q","True","False",206,3,0,1,0,"Low",3,"Frisco","TX",630,2200,0,"Latin American",TRUE,TRUE,TRUE,FALSE
"510","mexican","adESuLvYNJSht2Bwt4xZyg","True","False",66,2,1,1,0,"Low",3,"Frisco","TX",1030,0,0,"Latin American",FALSE,FALSE,FALSE,FALSE
"511","mexican","7zZC-vj8LSkbBPT7fLP3cg","True","False",321,3.5,0,1,0,"Medium",3,"Frisco","TX",1100,2200,0,"Latin American",FALSE,TRUE,TRUE,FALSE
"512","mexican","EK7Jh8ldDDA04YODjT0o4Q","True","False",4,5,1,1,0,"",3,"Frisco","TX",1100,2000,0,"Latin American",FALSE,TRUE,TRUE,FALSE
"513","mexican","tnepbIVbFKZJErF0FGrtZA","True","False",41,2,0,1,0,"Low",3,"The Colony","TX",800,200,0,"Latin American",TRUE,FALSE,FALSE,FALSE
"514","mexican","azu29xbMwwXSggNxGK8NTA","True","False",109,3.5,1,1,0,"Low",3,"Plano","TX",1045,2200,0,"Latin American",FALSE,TRUE,TRUE,FALSE
"515","mexican","JHwMwZu4oU9L0gCGHJ4caA","True","False",104,4.5,1,1,0,"Low",3,"Frisco","TX",700,1600,0,"Latin American",TRUE,TRUE,FALSE,FALSE
"516","mexican","SJIyDOjpUT5BSAfqW6D9uw","False","False",37,3.5,0,1,0,"Low",3,"Frisco","TX",730,1600,0,"Latin American",TRUE,TRUE,FALSE,FALSE
"517","mexican","WpSUattkohegfbVk2rtGUw","True","False",55,3.5,1,1,0,"Medium",3,"Frisco","TX",1300,2000,1,"Latin American",FALSE,FALSE,TRUE,FALSE
"518","mexican","TOIN3_aVIaPjGTJRvvbZmw","True","False",257,3.5,1,1,0,"Low",3,"Mckinney","TX",800,2100,0,"Latin American",TRUE,TRUE,TRUE,FALSE
"519","mexican","bqdjUIwYVlg8T00hzAgU3Q","True","False",154,3.5,1,1,0,"Medium",3,"Frisco","TX",1100,2100,0,"Latin American",FALSE,TRUE,TRUE,FALSE
"520","mexican","YLaAQyt9detwubdLDXyBhQ","True","False",235,3.5,0,1,0,"Medium",3,"The Colony","TX",1100,2100,0,"Latin American",FALSE,TRUE,TRUE,FALSE
"521","mexican","Yfd_q1H6EHs8Jcus0YzEWw","True","False",258,4,0,1,0,"Medium",3,"Frisco","TX",800,2100,0,"Latin American",TRUE,TRUE,TRUE,FALSE
"522","mexican","vjjTBUQ_WVcKXUpofnjA9Q","True","False",58,2,1,1,0,"Low",3,"Prosper","TX",930,0,0,"Latin American",TRUE,FALSE,FALSE,FALSE
"523","mexican","vZ7Ycb8r0Vr_joGuq86nFA","True","False",71,3,1,1,0,"Medium",3,"Frisco","TX",1100,2200,0,"Latin American",FALSE,TRUE,TRUE,FALSE
"524","mexican","wpb2Yf71dKmxE8HolljrKg","True","False",143,2.5,1,1,0,"Low",3,"Frisco","TX",1045,2200,0,"Latin American",FALSE,TRUE,TRUE,FALSE
"525","mexican","ANYckegJ6A9GjDT16Z-RBA","True","False",253,4,1,1,0,"Medium",3,"Plano","TX",1100,2100,0,"Latin American",FALSE,TRUE,TRUE,FALSE
"526","mexican","kUg9xLGJRJ8v8rh2C6PKMA","True","False",112,3,1,1,0,"Medium",3,"Little Elm","TX",1100,2100,0,"Latin American",FALSE,TRUE,TRUE,FALSE
"527","mexican","Br61jGdeSyqGUJfaBIz7iw","False","False",240,3.5,0,1,0,"Medium",3,"Frisco","TX",1100,2100,0,"Latin American",FALSE,TRUE,TRUE,FALSE
"528","mexican","zBHAYgiHY7sHqWw5rrWzUg","True","False",453,3,1,1,0,"Medium",3,"Plano","TX",1100,2100,1,"Latin American",FALSE,TRUE,TRUE,FALSE
"529","mexican","9gipDs4tb47SK0zTrCOBqA","True","False",1903,4,0,1,0,"Medium",3,"Plano","TX",1100,2200,0,"Latin American",FALSE,TRUE,TRUE,FALSE
"530","mexican","Dm3BHOb67UyE8NYED-7ZMQ","False","False",117,4,1,1,0,"Medium",3,"Frisco","TX",1630,2100,0,"Latin American",FALSE,FALSE,TRUE,FALSE
"531","mexican","2_TeolyUZPOZzo6kYrxyng","True","False",300,3.5,1,1,0,"Medium",3,"Frisco","TX",1100,2230,1,"Latin American",FALSE,TRUE,TRUE,TRUE
"532","mexican","qXBX6r0WPWV2VnZupZxjDA","True","False",41,2.5,0,1,0,"Low",3,"Little Elm","TX",800,0,0,"Latin American",TRUE,FALSE,FALSE,FALSE
"533","mexican","bIm_I9zf-xSEqvaOgAJHow","False","False",172,3.5,0,1,0,"Medium",3,"McKinney","TX",NA,NA,0,"Latin American",NA,NA,NA,NA
"534","mexican","A3HeeuhyfPJsM04YPzsY5w","True","False",445,4,0,1,0,"Low",3,"Frisco","TX",800,2000,0,"Latin American",TRUE,TRUE,TRUE,FALSE
"535","mexican","s3lTK380dKKklsyQU4CARQ","True","False",13,4,0,0,0,"",3,"Little Elm","TX",830,1800,1,"Latin American",TRUE,TRUE,TRUE,FALSE
"536","mexican","ANh7XGDzZU1WnYPaNbe5UQ","True","False",199,3,1,1,0,"Medium",3,"McKinney","TX",1100,2200,0,"Latin American",FALSE,TRUE,TRUE,FALSE
"537","mexican","o1VhGBJ5fJf4x3T8CMCo9g","True","False",636,4,1,1,0,"Medium",3,"Frisco","TX",1600,2100,1,"Latin American",FALSE,FALSE,TRUE,FALSE
"538","mexican","NI5oFUFtNud1XWtKmwpHkw","True","False",161,3,1,1,0,"Medium",3,"Plano","TX",1100,2200,0,"Latin American",FALSE,TRUE,TRUE,FALSE
"539","mexican","9s700_ccLe7eWQ0wVcsiLw","True","False",165,2,1,1,0,"Low",3,"Frisco","TX",1045,2200,0,"Latin American",FALSE,TRUE,TRUE,FALSE
"540","mexican","PcUxrG2jbbsrNksa-rv4wQ","True","False",381,3.5,0,1,0,"Medium",3,"Plano","TX",1100,2130,0,"Latin American",FALSE,TRUE,TRUE,FALSE
"541","mexican","DVz7Re9iXefYKLByYMj5WA","True","False",342,3.5,1,1,1,"Medium",3,"Frisco","TX",1100,2100,0,"Latin American",FALSE,TRUE,TRUE,FALSE
"542","mexican","ReNCXkmjTZ34mdT6Z5lkwg","True","False",289,3.5,1,1,0,"Low",3,"Frisco","TX",700,2200,0,"Latin American",TRUE,TRUE,TRUE,FALSE
"543","mexican","g5ruqXTckS7RVKeXC51xcg","True","False",25,2.5,0,1,0,"Low",3,"Allen","TX",800,100,0,"Latin American",TRUE,FALSE,FALSE,FALSE
"544","mexican","7YhOw6OO1hUYArazkbkIZw","True","False",135,3,1,1,0,"Medium",3,"Frisco","TX",1100,2100,0,"Latin American",FALSE,TRUE,TRUE,FALSE
"545","mideastern","OVA6yAnz-t2plf10rV0IYg","True","False",25,4,1,1,0,"",3,"Frisco","TX",1045,2100,0,"Middle Eastern/African",FALSE,TRUE,TRUE,FALSE
"546","mini_golf","NqeSnJV2YQVz9E7wDD15Rw","True","False",194,3.5,0,0,0,"Medium",3,"The Colony","TX",1600,0,0,"Non-Restaurant",FALSE,FALSE,FALSE,FALSE
"547","mongolian","pV6OmIL4rVprs9J4I15zsA","True","False",186,2.5,1,1,0,"Medium",3,"Frisco","TX",1100,2100,0,"East Asian",FALSE,TRUE,TRUE,FALSE
"548","movietheaters","Ns_3CA-0JfKKzXOAVYWOhQ","True","False",131,4,0,0,0,"Medium",3,"Plano","TX",1100,2200,0,"Non-Restaurant",FALSE,TRUE,TRUE,FALSE
"549","newamerican","gYvN7itwBu9c1t9dlQVs2Q","True","False",178,4,1,1,0,"Medium",3,"Frisco","TX",1100,2130,0,"American",FALSE,TRUE,TRUE,FALSE
"550","newamerican","rI9NXTUM5cUB6xwMWsqWxQ","True","False",690,4,1,0,0,"Medium",3,"Frisco","TX",1100,2200,0,"American",FALSE,TRUE,TRUE,FALSE
"551","newamerican","VBJAHggfAaYeLGpgh-VDLg","True","False",1126,4,1,1,0,"Medium",3,"Frisco","TX",1100,2100,0,"American",FALSE,TRUE,TRUE,FALSE
"552","newamerican","Ze9xD_EevRAKQBtmzGZa6A","True","False",176,4.5,1,1,0,"",3,"Plano","TX",1100,2100,0,"American",FALSE,TRUE,TRUE,FALSE
"553","newamerican","pbAZBIf0UDp3hyDztApznQ","True","False",538,4,0,1,0,"Medium",3,"Frisco","TX",1600,2200,0,"American",FALSE,FALSE,TRUE,FALSE
"554","newamerican","ZmrPkPlb6gRylpyZU4EydQ","True","False",1833,4,1,1,0,"Medium",3,"Frisco","TX",1100,2200,0,"American",FALSE,TRUE,TRUE,FALSE
"555","newamerican","NyUjZnRq5siS_gYOSD5nNQ","True","False",193,4,1,1,0,"Medium",3,"Frisco","TX",1100,200,0,"American",FALSE,FALSE,FALSE,FALSE
"556","newamerican","65LT-CAFf_sdZpzfAB8xWg","True","False",319,3.5,1,1,0,"Medium",3,"Plano","TX",1500,0,0,"American",FALSE,FALSE,FALSE,FALSE
"557","newamerican","x7VrnL4qS2ZN0eTA_YiCVw","True","False",383,3.5,0,1,0,"Medium",3,"Frisco","TX",700,2100,1,"American",TRUE,TRUE,TRUE,FALSE
"558","newamerican","wkHpLVptUXD4-EbvFEhefA","True","False",417,3,1,1,0,"High",3,"Plano","TX",1130,2200,0,"American",FALSE,TRUE,TRUE,FALSE
"559","newamerican","-bA5MchNJM-QypJ7FcNtYg","False","False",1,1,1,1,0,"",1,"Plano","TX",1100,2100,0,"American",FALSE,TRUE,TRUE,FALSE
"560","newamerican","bUg07AVkdt2HagDFbNv7bw","True","False",912,4,0,0,0,"Medium",3,"Plano","TX",1100,2100,0,"American",FALSE,TRUE,TRUE,FALSE
"561","newamerican","kkG9Ub4bqKMcOS8NjRG_2w","True","False",153,4.5,1,1,0,"Medium",3,"Plano","TX",1100,2200,0,"American",FALSE,TRUE,TRUE,FALSE
"562","newamerican","2z7Qw5FCDtUtZzEj8VX4-A","True","False",60,4.5,0,0,0,"",3,"Frisco","TX",1100,2100,1,"American",FALSE,TRUE,TRUE,FALSE
"563","newamerican","61iY8WwaOPWo2i5ewXpXLg","True","False",1211,4,1,1,0,"Medium",3,"Plano","TX",1100,0,0,"American",FALSE,FALSE,FALSE,FALSE
"564","newamerican","FFIQIS6BkguhKfUwnoy-AA","True","False",2,3.5,0,0,0,"",3,"Frisco","TX",630,1000,1,"American",TRUE,FALSE,FALSE,FALSE
"565","newamerican","B_2g2gD5jELS2Jhd2Q7Y1w","True","False",96,3,1,1,0,"Medium",3,"Frisco","TX",1100,200,0,"American",FALSE,FALSE,FALSE,FALSE
"566","newamerican","yGEfIoLiZcRPr6fXAIqQBw","True","False",459,4,1,1,0,"Medium",3,"Plano","TX",1100,2100,0,"American",FALSE,TRUE,TRUE,FALSE
"567","newamerican","GMig8rc2x9Y_Bl7tXF4wXg","True","False",57,4.5,0,0,0,"Medium",3,"Plano","TX",1100,0,0,"American",FALSE,FALSE,FALSE,FALSE
"568","newamerican","j7KJET9cwN_8qdw-S-83mQ","True","False",33,3.5,1,1,0,"Medium",3,"Frisco","TX",1000,2000,0,"American",TRUE,TRUE,TRUE,FALSE
"569","newamerican","VvWbcB590fuy-RjnWx0JWw","True","False",167,3,0,1,0,"Medium",3,"Frisco","TX",700,2200,0,"American",TRUE,TRUE,TRUE,FALSE
"570","newamerican","5c1hPEl9jH5lK1VfLSeEfw","True","False",1702,4,0,1,0,"Medium",3,"Plano","TX",1100,2200,0,"American",FALSE,TRUE,TRUE,FALSE
"571","newamerican","SzvLc4Hq16k1PloXtbllkA","True","False",174,4.5,0,0,0,"Medium",3,"Plano","TX",700,2100,0,"American",TRUE,TRUE,TRUE,FALSE
"572","newmexican","3owTR9nCGRpEx9w5fqai3g","False","False",7,3.5,1,1,0,"",3,"Frisco","TX",NA,NA,0,"Latin American",NA,NA,NA,NA
"573","noodles","2bhoiJBB-ZTffL5wxbZdSg","True","False",22,4,1,1,0,"",3,"Frisco","TX",1100,2000,0,"East Asian",FALSE,TRUE,TRUE,FALSE
"574","noodles","qjITTDhThRP7l9YR1xr5Rw","True","False",239,4,0,1,0,"Medium",3,"McKinney","TX",1100,2130,0,"East Asian",FALSE,TRUE,TRUE,FALSE
"575","pakistani","IMzB-8Y1hsXqQ6Ey9Vw3oQ","True","False",6,4.5,0,0,0,"",3,"FRISCO","TX",NA,NA,0,"South/Southeast Asian",NA,NA,NA,NA
"576","pakistani","Lz4Zxt6TavWZbnlB1GQz_Q","True","False",8,3.5,0,0,0,"",3,"Frisco","TX",1200,2200,0,"South/Southeast Asian",FALSE,TRUE,TRUE,FALSE
"577","persian","xGG3_va7-p2XDgSeg1g3fQ","True","False",20,4,1,1,0,"Medium",3,"Plano","TX",1100,2200,1,"Middle Eastern/African",FALSE,TRUE,TRUE,FALSE
"578","pizza","NzfzwOMbXstr8KgYtl230w","True","False",184,4,1,1,0,"Low",3,"Frisco","TX",1000,2100,0,"American",TRUE,TRUE,TRUE,FALSE
"579","pizza","un--SdbtI7YXC4HeMhyOFg","True","False",23,4,0,1,0,"Medium",3,"Plano","TX",1100,2000,1,"American",FALSE,TRUE,TRUE,FALSE
"580","pizza","GhZKg8l_CFZzU6y6pcIxUg","True","False",56,3.5,1,1,0,"Low",3,"Frisco","TX",1100,2100,1,"American",FALSE,TRUE,TRUE,FALSE
"581","pizza","P6nlT31dF2Lmqg2NmlaBFw","True","False",26,3,1,1,0,"",3,"McKinney","TX",1030,2200,1,"American",FALSE,TRUE,TRUE,FALSE
"582","pizza","IlMI7h8NdQUeBd6aTcp_qg","True","False",33,2,1,1,0,"Low",3,"Frisco","TX",930,2300,0,"American",TRUE,TRUE,TRUE,TRUE
"583","pizza","C5BeHjwUnTZKsJC-6VeC8w","True","False",126,3,1,1,0,"Medium",3,"Allen","TX",1100,2100,1,"American",FALSE,TRUE,TRUE,FALSE
"584","pizza","YhDcm4mQbwJowuaj9ZWebA","True","False",77,3,1,1,0,"Low",3,"Frisco","TX",1100,2100,1,"American",FALSE,TRUE,TRUE,FALSE
"585","pizza","Y51mZRqXcK0HHu0XGAvogA","True","False",58,2,1,1,0,"Low",3,"Prosper","TX",900,2200,0,"American",TRUE,TRUE,TRUE,FALSE
"586","pizza","HnzUiOj1NlRtqdGcCXMv1g","True","False",54,3,1,1,0,"",3,"Prosper","TX",1100,2100,1,"American",FALSE,TRUE,TRUE,FALSE
"587","pizza","L0ZTFpP581_t6xesZPklGA","False","False",12,2.5,0,0,0,"Low",3,"McKinney","TX",1100,2100,0,"American",FALSE,TRUE,TRUE,FALSE
