,id,is_claimed,is_closed,review_count,rating,Restaurant Category,Pickup Available,Delivery Available,Reservation Available,Price Level,number of photos,City,State,Opening Time,Closing Time,Has Messaging
5135,bWhRg6RFKxLeuiQhvPAUVg,,False,322.0,3.5,pizza,1.0,1.0,0.0,Medium,,Dallas,TX,,,0
5136,OYauZbI5J5R7XAyCWyrPpA,,False,139.0,1.5,hotdogs,0.0,0.0,0.0,Low,,Dallas,TX,,,0
5137,dj7ado8K5IUidfQGDNEnwA,,False,10.0,4.5,coffee,1.0,1.0,0.0,,,Dallas,TX,,,0
5138,KgFyTT4nYlLPtdZRZUpVrg,,False,485.0,4.0,coffee,1.0,1.0,0.0,Medium,,Dallas,TX,,,0
5139,KZRjq2CPy58fGww4dXPBMw,,False,5.0,4.0,tacos,1.0,1.0,0.0,,,Dallas,TX,,,0
5140,hFvZpY6JqIoAJc0_Qao81Q,,False,104.0,1.5,hotdogs,0.0,0.0,0.0,Low,,Dallas,TX,,,0
5141,d2M4FWvROqbjSb9EXC7wMg,,False,51.0,4.5,tradamerican,1.0,1.0,0.0,,,Dallas,TX,,,0
5142,Vv6tAIpEYji3HYZ9gUGkCA,,False,38.0,4.5,chickenshop,0.0,1.0,0.0,,,Dallas,TX,,,0
5143,z3OUHPiWtoL9rfKgqmKOhw,,False,4.0,5.0,salvadoran,0.0,1.0,0.0,,,Dallas,TX,,,0
5144,rnen2PtMlKFcUiDToTfs4g,,False,98.0,4.0,comfortfood,1.0,1.0,0.0,Low,,Dallas,TX,,,0
5145,80E1OxSxufFIYLo82oto7g,,False,224.0,3.5,chickenshop,0.0,1.0,0.0,Medium,,Dallas,TX,,,0
5146,eKHftdirHNlHPk_nZT9C1g,,False,26.0,4.5,mexican,0.0,1.0,0.0,Low,,Dallas,TX,,,0
5147,C5DsHN1CLvBGEmOJBynq1A,,False,53.0,3.0,hotdogs,0.0,1.0,0.0,Low,,Dallas,TX,,,0
5148,GcOZKBDUtC1HenHAzxM4uA,,False,237.0,4.0,diners,0.0,0.0,0.0,Low,,Dallas,TX,,,0
5149,RveGNTQuGyHdZKB-Lvt-uA,,False,48.0,4.5,hotdogs,1.0,0.0,0.0,Low,,Dallas,TX,,,0
5150,oPNXcm5gAvnDUo_zbKk_VA,,False,161.0,3.5,mideastern,1.0,1.0,0.0,Low,,Dallas,TX,,,0
5151,MSpznqGXRcD4P1wPchn2sQ,,False,383.0,3.5,breakfast_brunch,0.0,1.0,0.0,Medium,,Dallas,TX,,,0
5152,h55qpm7Ar29xyxL-WWT3Sw,,False,66.0,4.0,mexican,0.0,1.0,0.0,Low,,Dallas,TX,,,0
5153,3OTwM9UZq4Fh0HcoGpjAlw,,False,17.0,3.5,mexican,0.0,1.0,0.0,Low,,Dallas,TX,,,0
5154,5ciS5PIBEbmi-W5u8aaAnw,,False,8.0,4.5,restaurants,0.0,0.0,0.0,Low,,Dallas,TX,,,0
5155,mKLxY8mO8gGegnPaQ8wYsQ,,False,19.0,3.5,juicebars,0.0,0.0,0.0,Medium,,Dallas,TX,,,0
5156,8gGB1RJc8zwp73sN_8js3Q,,False,14.0,4.5,mexican,0.0,0.0,0.0,Low,,Dallas,TX,,,0
5157,HkGars3HT99z6XUqtVRyxg,,False,5.0,2.0,mexican,0.0,0.0,0.0,,,Dallas,TX,,,0
5158,_RSfcpq_wzhXS062E8ssIQ,,False,31.0,4.0,salvadoran,1.0,1.0,0.0,Low,,Dallas,TX,,,0
5159,E7QCPEavQlHUg2O42g7u2A,,False,1.0,5.0,newamerican,1.0,1.0,0.0,,,Dallas,TX,,,0
5160,4U8SpyiUaRQByYnfE7WRiQ,,False,9.0,3.0,chicken_wings,0.0,0.0,0.0,Low,,Dallas,TX,,,0
5161,aRgdIn06c2JtnaTjxHC1Fw,,False,7.0,2.5,pizza,1.0,1.0,0.0,Low,,Dallas,TX,,,0
5162,oZmkXv-0EBzTsFTTvxUNiw,,False,31.0,2.0,mexican,1.0,1.0,0.0,Low,,Dallas,TX,,,0
5163,vY_OMAMyTiN9QBEl7YZlww,,False,17.0,2.0,pizza,1.0,1.0,0.0,Low,,Dallas,TX,,,0
5164,vC4nE4nRsVdIvDtob1ndCQ,,False,124.0,3.5,tradamerican,1.0,1.0,0.0,Low,,Dallas,TX,,,0
5165,b2BDT0-ChO-GuTB031llAQ,,False,2.0,2.5,mexican,1.0,1.0,0.0,Low,,Dallas,TX,,,0
5166,dsl_Tuwwv2W74L5aln69Xw,,False,18.0,4.5,newamerican,1.0,1.0,0.0,,,Mesquite,TX,,,0
5167,46apCjNtQJeO29okM1Qqsg,,False,8.0,3.0,breakfast_brunch,1.0,1.0,0.0,,,Mesquite,TX,,,0
5168,_VT_izOEGyBp2l3vnnZi8g,,False,26.0,3.0,caribbean,0.0,1.0,0.0,,,Mesquite,TX,,,0
5169,VGhYtmPFpXxSTNATw-5Zsg,,False,38.0,2.0,hotdogs,1.0,1.0,0.0,Low,,Mesquite,TX,,,0
5170,HN9SK8oD5BRCrBi2WFysog,,False,25.0,2.5,mexican,0.0,0.0,0.0,Low,,Mesquite,TX,,,0
5171,r9uy_UFZ_xFeQ-m7bSNKdA,,False,1.0,4.0,mexican,0.0,1.0,0.0,,,Mesquite,TX,,,0
5172,8-Kusq_O4um1SW15cyDN9g,,False,7.0,3.0,mexican,0.0,1.0,0.0,,,Mesquite,TX,,,0
5173,1Oa_iXnnOBrYmcs7ROP3LA,,False,1.0,2.0,tex-mex,1.0,1.0,0.0,,,Mesquite,TX,,,0
5174,dSpi7yvTsAHLdKp4a-XaHg,,False,64.0,4.5,mexican,1.0,1.0,0.0,Low,,Mesquite,TX,,,0
5175,mJEQqgggqxzE7X5tYCb97g,,False,6.0,4.5,coffee,1.0,1.0,0.0,,,Mesquite,TX,,,0
5176,yYlrpSx8cX2cZZcBI3uizg,,False,71.0,2.5,chinese,1.0,1.0,0.0,Low,,Mesquite,TX,,,0
5177,-0Mvjz4ZQ_VIycflAcvlcA,,False,47.0,3.5,pizza,1.0,1.0,0.0,Low,,Mesquite,TX,,,0
5178,K7ojpELwuua4WiNy09ywgQ,,False,34.0,2.0,buffets,1.0,1.0,0.0,Medium,,Mesquite,TX,,,0
5179,Dkq3nIIuHoHVPjJ42zZH5g,,False,52.0,1.5,chicken_wings,0.0,1.0,0.0,Low,,Mesquite,TX,,,0
5180,7qpMOGJm_tkKIE17mgRFcg,,False,7.0,1.5,japanese,1.0,1.0,0.0,Low,,Mesquite,TX,,,0
5181,kdisPAxugI3bDPufQK8ZIg,,False,5.0,2.5,sandwiches,0.0,0.0,0.0,Medium,,Mesquite,TX,,,0
5182,FMABg5KUC_n6kZDhFBHtiw,,False,3.0,2.0,newamerican,1.0,1.0,0.0,Medium,,Mesquite,TX,,,0
5183,AiUNYlBwLaoFU3Lj2ABkgA,,False,386.0,4.5,tradamerican,0.0,0.0,0.0,Low,,Mesquite,TX,,,0
5184,GsS036E2fcpWMrSXp6w3qw,,False,182.0,4.0,tradamerican,1.0,1.0,0.0,Medium,,Mesquite,TX,,,0
5185,OhnwZNfOFYBNbRlcz7fJJw,,False,209.0,3.0,steak,1.0,1.0,0.0,Medium,,Mesquite,TX,,,0
5186,HxQq_94yBtLcdQY4qnyWwg,,False,120.0,3.0,tradamerican,1.0,1.0,0.0,Medium,,Mesquite,TX,,,0
5187,PPWGyTh6xQyilEFxpk7sUw,,False,51.0,4.0,sandwiches,1.0,1.0,0.0,Low,,Mesquite,TX,,,0
5188,sZH-gE8tnHg6y4XGuyTrfA,,False,104.0,3.0,sandwiches,1.0,1.0,0.0,Medium,,Mesquite,TX,,,0
5189,S5V7TtLNwWUdAB5_JKcRXg,,False,118.0,1.5,tradamerican,0.0,0.0,0.0,Medium,,Mesquite,TX,,,0
5190,XV5JZjcmi4II7OpVJwxHsA,,False,1.0,3.0,restaurants,0.0,1.0,0.0,,,Mesquite,TX,,,0
5191,48f2KBqIGAOOp16A_ekomw,,False,14.0,3.0,hotdogs,0.0,1.0,0.0,Low,,Mesquite,TX,,,0
5192,SnMHnmqXG-XPwxNAAkhD4w,,False,38.0,1.5,hotdogs,1.0,1.0,0.0,Low,,Mesquite,TX,,,0
5193,q6DIckXH_RGbfFkqCVkDLg,,False,24.0,2.0,tex-mex,0.0,1.0,0.0,Low,,Mesquite,TX,,,0
5194,dnpF5D6Uadw3xY14S4ziXg,,False,17.0,2.0,hotdogs,0.0,1.0,0.0,Low,,Mesquite,TX,,,0
5195,ONZMXxbyOMxgv9RPzWrzlA,,False,7.0,1.5,pretzels,1.0,1.0,0.0,Medium,,Mesquite,TX,,,0
5196,gsx7SONP0SO61c06Yuhu5Q,,False,1.0,1.0,pizza,0.0,1.0,0.0,,,Mesquite,TX,,,0
5197,V6UvNuyBE_vgrOnhDfXo0A,,False,6.0,2.0,sandwiches,1.0,1.0,0.0,Low,,Mesquite,TX,,,0
5198,tLO3Zwkq5dikPM81TifHcQ,,False,34.0,4.5,asianfusion,1.0,0.0,0.0,,,Mesquite,TX,,,0
5199,HSAaNeaRQsWK8nlak8JkDg,,False,97.0,4.0,italian,1.0,1.0,0.0,Low,,Mesquite,TX,,,0
5200,FuLCtb5B-u8qqtPOcxADHQ,,False,9.0,4.5,pizza,1.0,1.0,0.0,,,Mesquite,TX,,,0
5201,Xp3B4OMbaXB9Q6VLlUmRqw,,False,2.0,1.0,pizza,1.0,1.0,0.0,,,Mesquite,TX,,,0
5202,FggtS6Ag29dm02GwZ1_gpg,,False,9.0,1.5,sandwiches,0.0,0.0,0.0,Low,,Mesquite,TX,,,0
5203,TLa7R4CCoPGy9I1VpL9pZA,,False,6.0,3.0,latin,1.0,1.0,0.0,,,Irving,TX,,,0
5204,ifH3IypwfKXqJtzklQH2TQ,,False,153.0,4.5,comfortfood,1.0,1.0,0.0,Medium,,Dallas,TX,,,0
5205,2j3c0qtjfp18AUw3RSLbbw,,False,119.0,2.0,diners,0.0,0.0,0.0,Low,,Dallas,TX,,,0
5206,WpPdwGvf_F7kJJK78M4Czw,,False,2.0,3.0,cigarbars,1.0,1.0,0.0,,,Dallas,TX,,,0
5207,tkxK-BXHCAZkWTrHzEUMqA,,False,3.0,2.5,sandwiches,0.0,1.0,0.0,Low,,Dallas,TX,,,0
5208,_uoH_x4wP6sKcDpWx0zaeA,,False,294.0,4.5,italian,0.0,1.0,0.0,High,,Dallas,TX,,,0
5209,NgYw4oLuhrUmHmR-icZJ6w,,False,734.0,4.0,tradamerican,1.0,1.0,0.0,High,,Dallas,TX,,,0
5210,QrkJf8yUDoOqQUVjljen8g,,False,863.0,4.5,pizza,0.0,1.0,0.0,Medium,,Dallas,TX,,,0
5211,SPOEexqbS7d5O5ckqZ18BA,,False,247.0,4.0,tradamerican,1.0,1.0,0.0,Medium,,Dallas,TX,,,0
5212,v3ZLEfzn-agP3USylgkO3A,,False,481.0,3.5,mexican,1.0,1.0,0.0,Medium,,Dallas,TX,,,0
5213,tuiTgbKO9kVHfyTqky5PEQ,,False,456.0,4.0,soulfood,0.0,1.0,0.0,Medium,,Dallas,TX,,,0
5214,KsPpiipvoSPOf1BwyFoajg,,False,2.0,4.0,fooddeliveryservices,0.0,1.0,0.0,,,Dallas,TX,,,0
5215,A7nCAR1VubBajJ95nCnfCg,,False,30.0,5.0,foodstands,1.0,1.0,0.0,Medium,,Dallas,TX,,,0
5216,Zy-H7-yJfg8ewdSWJERT7g,,False,35.0,4.5,foodtrucks,0.0,0.0,0.0,,,Dallas,TX,,,0
5217,PV700aYOXUNvP_6jUAMlsA,,False,7.0,4.5,bowling,0.0,0.0,0.0,,,Dallas,TX,,,0
5218,AZRcO9x4WR_YcA3SCKLXYQ,,False,84.0,3.5,italian,0.0,0.0,0.0,,,Dallas,TX,,,0
5219,ewwsoERjz-I34CSD0j2rlQ,,False,99.0,3.5,italian,0.0,1.0,0.0,Very High,,Dallas,TX,,,0
5220,y7uL7F0nWi3wx6amyG1nJA,,False,280.0,3.5,italian,0.0,1.0,0.0,High,,Dallas,TX,,,0
5221,etRHibg199HuOeXUNmYWXA,,False,1280.0,4.5,newamerican,0.0,1.0,0.0,Medium,,Dallas,TX,,,0
5222,ON9DQYtZJ4z8dZM6MEWIAw,,False,334.0,4.5,newamerican,0.0,1.0,0.0,Medium,,Dallas,TX,,,0
5223,Eocp_WFj6T22fUf6aC0X5A,,False,732.0,4.0,tradamerican,1.0,1.0,0.0,Medium,,Dallas,TX,,,0
5224,ljfXq1gq8zanOnEO56n4ow,,False,293.0,4.5,newamerican,0.0,1.0,0.0,Medium,,Dallas,TX,,,0
5225,ZqIshPGXEOFoXq71Gfum1g,,False,72.0,4.5,fishnchips,0.0,1.0,0.0,Medium,,Dallas,TX,,,0
5226,CNbNYbDVKUP8Cuv9RKTnvA,,False,679.0,4.0,japanese,0.0,1.0,0.0,Very High,,Dallas,TX,,,0
5227,DLUJcw4hh8G_rs7h0UV1Gg,,False,117.0,3.5,panasian,0.0,1.0,0.0,,,Dallas,TX,,,0
5228,Q85_DUiQCmtxmRL0sS56aw,,False,867.0,4.0,steak,0.0,0.0,0.0,Very High,,Dallas,TX,,,0
5229,B4LHgbuE94FaelDVeDK5cg,,False,843.0,4.0,newamerican,1.0,1.0,0.0,High,,Dallas,TX,,,0
5230,Ihmg2gvybDPIUiIRcIfFmg,,False,171.0,4.0,newamerican,0.0,1.0,0.0,Medium,,Dallas,TX,,,0
5231,a1U_N45zMQtn3D9S-Bxdyw,,False,319.0,4.5,mexican,0.0,1.0,0.0,Medium,,Dallas,TX,,,0
5232,nMM1q4EeVXvbuuqJxc224A,,False,134.0,4.0,italian,0.0,1.0,0.0,Medium,,Dallas,TX,,,0
5233,Y6aSfiEw6WJ0oOldgEV7jw,,False,150.0,4.5,vegetarian,1.0,1.0,1.0,Medium,,Dallas,TX,,,0
5234,BrrMLIT1F3GbzAt233ZqAQ,,False,45.0,4.0,tacos,0.0,1.0,0.0,Medium,,Dallas,TX,,,0
5235,JzWUnj3FfKTsEHpySB68Xg,,False,517.0,4.0,french,0.0,1.0,0.0,Medium,,Dallas,TX,,,0
5236,v9FdUfWaB3NoD7Qsr7rKFQ,,False,370.0,4.0,italian,1.0,1.0,0.0,Medium,,Dallas,TX,,,0
5237,84BI8_KZM28TpC6VCU7m-Q,,False,344.0,4.0,sportsbars,0.0,0.0,0.0,Medium,,Dallas,TX,,,0
5238,F1ZFLfrq2mAsxd4Twylq-A,,False,545.0,4.5,steak,0.0,1.0,0.0,High,,Dallas,TX,,,0
5239,cmLfimFGXbfquxS52AF-SQ,,False,698.0,4.0,seafood,0.0,1.0,0.0,Very High,,Dallas,TX,,,0
5240,b_BSyr5SGX_t4k6L4WOQpw,,False,365.0,3.5,cocktailbars,1.0,1.0,0.0,Medium,,Dallas,TX,,,0
5241,pX8jseEF57jr-xOyh3ij9w,,False,607.0,4.0,southern,0.0,0.0,0.0,High,,Dallas,TX,,,0
5242,ZXXX6AtF1MNpRvMAFYWeAQ,,False,57.0,4.5,italian,0.0,1.0,0.0,High,,Dallas,TX,,,0
5243,N3S98MV8Rk5ninOXrRy5jw,,False,50.0,4.5,coffee,0.0,0.0,0.0,Medium,,Dallas,TX,,,0
5244,CvSdAQdF4n_OJA0jpNA4HA,,False,55.0,4.0,tex-mex,1.0,1.0,0.0,,,Dallas,TX,,,0
5245,z8VzAsWciQ-CkO9YktzeJg,,False,31.0,4.0,venues,1.0,1.0,0.0,,,Dallas,TX,,,0
5246,CfkAhltlU5ZVYDRm9L2_rQ,,False,611.0,3.5,burgers,0.0,0.0,0.0,Medium,,Dallas,TX,,,0
5247,GW8hefmTlC1oJuJJr0ZScA,,False,292.0,4.0,italian,1.0,1.0,0.0,Medium,,Dallas,TX,,,0
5248,kAzWiOO57puYDC3BpqTxZA,,False,180.0,4.0,panasian,0.0,1.0,0.0,High,,Dallas,TX,,,0
5249,LiYys5glM0MO2A9rCkcFWA,,False,798.0,3.5,newamerican,0.0,1.0,0.0,High,,Dallas,TX,,,0
5250,VxI5kHc5Nn5bA_1hpDjxvQ,,False,135.0,4.0,cajun,1.0,0.0,0.0,Medium,,Dallas,TX,,,0
5251,JA4xqU524Uk7qFV6rtqr5w,,False,187.0,4.5,mexican,1.0,1.0,0.0,Low,,Dallas,TX,,,0
5252,sX7my65j17dWjzn84hp5nA,,False,1346.0,4.0,breakfast_brunch,0.0,1.0,0.0,Medium,,Dallas,TX,,,0
5253,ZG_rhhPnbcmi3yQ7UwwqMQ,,False,31.0,2.5,chinese,0.0,1.0,0.0,Low,,Dallas,TX,,,0
5254,DfS1Cly8GEk8bef1k7odWA,,False,631.0,4.0,japanese,0.0,0.0,0.0,High,,Dallas,TX,,,0
5255,5jCE4nk2edNcdO9zxv86Ug,,False,39.0,3.5,foodtrucks,1.0,1.0,0.0,Low,,Dallas,TX,,,0
5256,b49RDkVrA_tkrB6EXWdjFA,,False,43.0,3.5,pizza,0.0,0.0,0.0,Low,,Dallas,TX,,,0
5257,hvHSs0pobPay8Qfn3DETJQ,,False,26.0,2.0,pizza,0.0,1.0,0.0,Low,,Dallas,TX,,,0
5258,HnGhP66vJ5zlViSvTuuapg,,False,51.0,2.5,mexican,1.0,1.0,0.0,Low,,Dallas,TX,,,0
5259,t0IochKPjMhI3qlD_pEj3A,,False,85.0,1.5,mexican,0.0,0.0,0.0,Low,,Dallas,TX,,,0
5260,ghsS1m9mkOJNC8wedsItyg,,False,1.0,5.0,tacos,1.0,1.0,0.0,,,Dallas,TX,,,0
5261,q7NREiMpfKbxaxO-Ep_b2Q,,False,45.0,1.5,pizza,0.0,1.0,0.0,Low,,Dallas,TX,,,0
5262,ZAjVhLayBDgaDpQaFdY_xQ,,False,122.0,4.5,newamerican,1.0,1.0,0.0,Medium,,Dallas,TX,,,0
5263,OhFsP6dGnS17mx3PPU3NKQ,,False,418.0,4.0,mexican,0.0,0.0,0.0,Low,,Dallas,TX,,,0
5264,uV4aiZSwgSJLFKRxeWLhEg,,False,43.0,2.5,sandwiches,0.0,1.0,0.0,Low,,Dallas,TX,,,0
5265,N2pGeNS_sepKylQsduMROw,,False,15.0,3.0,vegetarian,1.0,1.0,0.0,Low,,Dallas,TX,,,0
5266,LkDb8Ew_nuKdZ3OhPPoqLg,,False,29.0,3.0,sandwiches,0.0,0.0,0.0,Low,,Dallas,TX,,,0
5267,2ap0B2IfI1zV2bGU4FNgvw,,False,7.0,3.0,cafes,1.0,1.0,0.0,Low,,Dallas,TX,,,0
5268,d0VYkECcSuzJJ2UgAdR1Qg,,False,74.0,3.5,sandwiches,0.0,0.0,0.0,Low,,Dallas,TX,,,0
5269,2UNKSFVsP3Ph2oBeOHWQxw,,False,1.0,1.0,chickenshop,1.0,1.0,0.0,,,Dallas,TX,,,0
5270,0fc6fHrHG2QwM-WhvEb8DQ,,False,17.0,2.5,chicken_wings,0.0,0.0,0.0,Low,,Dallas,TX,,,0
5271,zbo30Z7dnj71jPgEjk0Miw,,False,6.0,2.5,hotdogs,1.0,1.0,0.0,Low,,Dallas,TX,,,0
5272,TXMJwaIW_tyCe4kGNsw-0Q,,False,220.0,4.5,burgers,1.0,1.0,0.0,Low,,Dallas,TX,,,0
5273,BcPB7-_gP7cafgh99cisig,,False,434.0,4.5,halal,0.0,1.0,0.0,Medium,,Dallas,TX,,,0
5274,r24STEtUIts5pi0gH3QDdw,,False,44.0,4.5,mexican,1.0,1.0,0.0,Low,,Dallas,TX,,,0
5275,i5KSErI3WamJDQujdDmPEw,,False,74.0,3.0,chinese,0.0,1.0,0.0,Low,,Dallas,TX,,,0
5276,LrQ3Dlmk5ZW6ZP1en_YV5w,,False,20.0,4.0,salvadoran,1.0,1.0,0.0,Medium,,Dallas,TX,,,0
5277,739I6qoqGqzYbKNgILACAg,,False,67.0,3.5,hotdogs,0.0,0.0,0.0,Low,,Dallas,TX,,,0
5278,hgXe-WgQvVXdJ_hwD8rozw,,False,98.0,4.5,mexican,0.0,1.0,0.0,Low,,Dallas,TX,,,0
5279,D4Vene6yFn_EuOtj-im2Qw,,False,41.0,4.5,mexican,0.0,1.0,0.0,Low,,Dallas,TX,,,0
5280,uLSy3KCx2mHaetKKm-9hDg,,False,34.0,3.5,mexican,0.0,0.0,0.0,Low,,Dallas,TX,,,0
5281,XtoZwCQDf9LatVVqKnch4Q,,False,49.0,2.0,pizza,0.0,1.0,0.0,Low,,Dallas,TX,,,0
5282,VvpcJbUud_r1umpAL8IOMA,,False,2.0,4.0,mexican,0.0,1.0,0.0,,,Dallas,TX,,,0
5283,iCiRiwx2CN0KCzrvdXKPtQ,,False,15.0,3.5,mexican,0.0,1.0,0.0,Low,,Dallas,TX,,,0
5284,2WzPEsBSgZDJHGdBNh2QSA,,False,10.0,2.5,icecream,0.0,1.0,0.0,,,Dallas,TX,,,0
5285,-D614Dum4hUeNnJ91k0ffA,,False,15.0,2.5,pizza,0.0,1.0,0.0,Low,,Dallas,TX,,,0
5286,P-_Rg7FshZbpHdXvYkGkSg,,False,75.0,3.0,mexican,0.0,0.0,0.0,Low,,Dallas,TX,,,0
5287,0RxBzB4HTJGP3fkOn7DnpQ,,False,2.0,3.0,mexican,1.0,1.0,0.0,,,Dallas,TX,,,0
5288,1cSlrt49GZZYU3YZi07UtQ,,False,8.0,4.5,tacos,1.0,1.0,0.0,,,Dallas,TX,,,0
5289,8debbWUvBFFVYBJubSwD1A,,False,635.0,4.5,vegetarian,0.0,1.0,0.0,Medium,,Dallas,TX,,,0
5290,WUU5sZ4ljummcTWO8GejZw,,False,20.0,5.0,newamerican,0.0,1.0,0.0,,,Dallas,TX,,,0
5291,3jJoccgRZYHFtQ88e53sMw,,False,4.0,4.0,mexican,1.0,1.0,0.0,,,Dallas,TX,,,0
5292,5fOoaXI8mL9emsUE86HBgw,,False,28.0,4.5,colombian,0.0,1.0,0.0,,,Dallas,TX,,,0
5293,cEw9xyF0E3KaEET6ySQaWw,,False,7.0,3.5,mexican,0.0,1.0,0.0,,,Dallas,TX,,,0
5294,qUrMd6E2iBx36dGAs7u7_A,,False,96.0,4.0,tex-mex,0.0,1.0,0.0,Low,,Dallas,TX,,,0
5295,qT7w3845b5oYydTRxsk1vg,,False,27.0,1.5,hotdogs,1.0,1.0,0.0,Low,,Dallas,TX,,,0
5296,GJBQp37XnJscJeMCcBYo9Q,,False,11.0,2.0,sandwiches,0.0,1.0,0.0,Low,,Dallas,TX,,,0
5297,_qI5U7bdxnvW0Pv8gqg6gA,,False,16.0,2.0,hotdogs,1.0,1.0,0.0,Low,,Dallas,TX,,,0
5298,ICOyt_hoPmVNsc76T0hOkw,,False,1.0,1.0,foodtrucks,1.0,1.0,0.0,,,Dallas,TX,,,0
5299,bMo2q_wetueXhibYol01mw,,False,6.0,4.0,mexican,0.0,1.0,0.0,,,Dallas,TX,,,0
5300,0zKTMZwPHYSbdPfFgILD0Q,,False,44.0,3.0,mexican,0.0,1.0,0.0,Low,,Dallas,TX,,,0
5301,GYAwdeabkLooSyA6NXjeOg,,False,10.0,5.0,cheesesteaks,1.0,1.0,0.0,,,Dallas,TX,,,0
5302,gyWxv5CB_4L8ZqHu2bzKIg,,False,25.0,3.0,chicken_wings,0.0,0.0,0.0,Low,,Dallas,TX,,,0
5303,fZAG7i4KcKQz3Vk4MYiHzg,,False,65.0,3.5,chinese,1.0,1.0,0.0,Low,,Dallas,TX,,,0
5304,LLg2n_Wc80WtyvSJJnceVA,,False,35.0,4.0,mexican,0.0,1.0,0.0,Low,,Dallas,TX,,,0
5305,wyJt4F0Gdr-9o3qRl7iAcw,,False,20.0,3.5,mexican,0.0,1.0,0.0,Low,,Dallas,TX,,,0
5306,nKGG8VemZjQ-oZb-09nYbA,,False,21.0,4.0,mexican,0.0,1.0,0.0,Medium,,Dallas,TX,,,0
5307,V-48CITOIcrBqageU8mmKw,,False,11.0,2.0,burgers,0.0,1.0,0.0,Low,,Dallas,TX,,,0
5308,qVJ2wtbdl-GEIrRYIQW3LQ,,False,44.0,2.5,breakfast_brunch,1.0,1.0,0.0,Medium,,Dallas,TX,,,0
5309,tpKZ5Kv3afBIYo7sX0EcGg,,False,13.0,2.5,tradamerican,1.0,1.0,0.0,Medium,,Dallas,TX,,,0
5310,NRDCUH-Czc0qOF1DO0Mxfw,,False,19.0,2.5,seafood,1.0,1.0,0.0,Low,,Dallas,TX,,,0
5311,0_3a8xlpTwVCJOEUZwOp8w,,False,3.0,3.5,bbq,1.0,1.0,0.0,,,Dallas,TX,,,0
5312,nKAimiqMjJy8QDU1KMJCdQ,,False,15.0,2.5,hotdogs,1.0,1.0,0.0,Low,,Dallas,TX,,,0
5313,XET2Mwl9jEYZkYj0fpXvkg,,False,9.0,2.5,pizza,0.0,1.0,0.0,,,Dallas,TX,,,0
5314,fRgrllRqcoSdsb1ggtar3A,,False,29.0,1.5,hotdogs,0.0,1.0,0.0,Low,,Dallas,TX,,,0
5315,RG7xop42MeGGvL65Jgt20w,,False,4.0,2.5,mexican,0.0,1.0,0.0,,,Dallas,TX,,,0
5316,HuuXNo1YIlI5bbz9IiUIhA,,False,5.0,1.0,hotdogs,1.0,1.0,0.0,,,Dallas,TX,,,0
5317,ihldPYauxAhVAw_--LfOYA,,False,33.0,1.5,chicken_wings,1.0,1.0,0.0,Low,,Dallas,TX,,,0
5318,sr8THkIwOka7vrf03_hd9Q,,False,15.0,1.0,hotdogs,0.0,0.0,0.0,Low,,Dallas,TX,,,0
5319,7hzpjiea7irKY9qXmcFI_g,,False,2.0,1.0,burgers,0.0,1.0,0.0,,,Dallas,TX,,,0
5320,Ao5Gb92UPybfVXpK8b-JkA,,False,14.0,2.5,burgers,0.0,0.0,0.0,Low,,Dallas,TX,,,0
5321,muRG4wrXZkThN7MKus2cyg,,False,11.0,1.0,sandwiches,0.0,1.0,0.0,Low,,Dallas,TX,,,0
5322,xmZ_Pop6UGQ4fjfNK3TSpg,,False,36.0,2.5,buffets,0.0,1.0,0.0,,,Dallas,TX,,,0
5323,84ekHKi4F8rqh-caXpQ37A,,False,26.0,3.5,hotdogs,1.0,1.0,0.0,Low,,Dallas,TX,,,0
5324,CmKf_bJzK1uhsZ_g_rNpRQ,,False,31.0,2.5,chinese,0.0,0.0,0.0,Medium,,Dallas,TX,,,0
5325,IIa3auEOJSDsZwg7UcHBUw,,False,23.0,2.0,chicken_wings,0.0,1.0,0.0,Medium,,Dallas,TX,,,0
5326,mm0KoOaVZUQZv_4Cj08SkA,,False,99.0,1.5,burgers,0.0,1.0,0.0,Low,,Dallas,TX,,,0
5327,GAa42uDivjKBxuSFvGpskQ,,False,4.0,2.0,pizza,0.0,1.0,0.0,Medium,,Dallas,TX,,,0
5328,m31rFReuC6-bkHcyYkumSw,,False,9.0,1.5,coffee,1.0,1.0,0.0,Low,,Dallas,TX,,,0
5329,zm2r35cUaBDnYAr4XvbRTA,,False,50.0,4.5,tacos,1.0,1.0,0.0,,,Mesquite,TX,,,0
5330,-zl5uzkceWy1WktxxAZETw,,False,35.0,2.5,hotdogs,0.0,0.0,0.0,Low,,Dallas,TX,,,0
5331,e3oahKE27pIXBKm6802S4w,,False,5.0,4.0,convenience,1.0,1.0,0.0,,,Mesquite,TX,,,0
5332,UfDDrgOH7eiEjmVATv_u7g,,False,12.0,4.0,sandwiches,1.0,1.0,0.0,Low,,Mesquite,TX,,,0
5333,peJOMhydnW2pKo5Z3eoQ8A,,False,117.0,3.5,servicestations,0.0,0.0,0.0,Low,,Mesquite,TX,,,0
5334,4x1MrDlMRzqfAzt-nnFIJA,,False,1.0,5.0,delis,1.0,1.0,0.0,,,Mesquite,TX,,,0
5335,7KjJ94_5zoxO4TfC7mBvMw,,False,4.0,5.0,tacos,0.0,1.0,0.0,,,Mesquite,TX,,,0
